device,context,time,utilization,total memory (MB),free memory (MB),used memory (MB),Memory not used by torch (MB)
1,,2023-05-11 15:40:44,98,49140,22808,26332,455
1,,2023-05-11 15:40:45,100,49140,22808,26332,455
1,,2023-05-11 15:40:46,29,49140,22808,26332,455
1,,2023-05-11 15:40:47,70,49140,22808,26332,455
1,,2023-05-11 15:40:48,98,49140,22808,26332,455
1,,2023-05-11 15:40:49,100,49140,22808,26332,455
1,,2023-05-11 15:40:50,67,49140,22808,26332,455
1,,2023-05-11 15:40:51,43,49140,22808,26332,455
1,,2023-05-11 15:40:52,98,49140,22808,26332,455
1,,2023-05-11 15:40:53,100,49140,22808,26332,455
1,,2023-05-11 15:40:54,96,49140,22808,26332,455
1,,2023-05-11 15:40:55,9,49140,22808,26332,455
1,,2023-05-11 15:40:56,99,49140,22808,26332,455
1,,2023-05-11 15:40:57,99,49140,22808,26332,455
1,,2023-05-11 15:40:58,100,49140,22808,26332,455
1,,2023-05-11 15:40:59,2,49140,22808,26332,455
1,,2023-05-11 15:41:00,100,49140,22808,26332,455
1,,2023-05-11 15:41:01,98,49140,22808,26332,455
1,,2023-05-11 15:41:02,100,49140,22808,26332,455
1,,2023-05-11 15:41:03,62,49140,22808,26332,455
1,,2023-05-11 15:41:04,44,49140,22808,26332,455
1,,2023-05-11 15:41:05,100,49140,22808,26332,455
1,,2023-05-11 15:41:06,99,49140,22808,26332,455
1,,2023-05-11 15:41:07,100,49140,30742,18398,455
1,,2023-05-11 15:41:08,1,49140,30742,18398,455
1,,2023-05-11 15:41:09,99,49140,29548,19592,455
1,,2023-05-11 15:41:10,99,49140,29548,19592,455
1,,2023-05-11 15:41:11,100,49140,29548,19592,455
1,,2023-05-11 15:41:12,2,49140,29548,19592,455
1,,2023-05-11 15:41:13,100,49140,28330,20810,455
1,,2023-05-11 15:41:14,97,49140,26548,22592,455
1,,2023-05-11 15:41:15,100,49140,25504,23636,455
1,,2023-05-11 15:41:16,30,49140,25504,23636,455
1,,2023-05-11 15:41:17,77,49140,25504,23636,455
1,,2023-05-11 15:41:18,98,49140,23722,25418,455
1,,2023-05-11 15:41:19,99,49140,23722,25418,455
1,,2023-05-11 15:41:20,99,49140,23722,25418,455
1,,2023-05-11 15:41:21,1,49140,23722,25418,455
1,,2023-05-11 15:41:22,99,49140,23722,25418,455
1,,2023-05-11 15:41:23,99,49140,23722,25418,455
1,,2023-05-11 15:41:24,100,49140,23722,25418,455
1,,2023-05-11 15:41:25,7,49140,23722,25418,455
1,,2023-05-11 15:41:26,93,49140,23722,25418,455
1,,2023-05-11 15:41:27,99,49140,23722,25418,455
1,,2023-05-11 15:41:28,100,49140,23722,25418,455
1,,2023-05-11 15:41:29,58,49140,23722,25418,455
1,,2023-05-11 15:41:30,50,49140,23722,25418,455
1,,2023-05-11 15:41:31,98,49140,23722,25418,455
1,,2023-05-11 15:41:32,100,49140,23722,25418,455
1,,2023-05-11 15:41:33,76,49140,23722,25418,455
1,,2023-05-11 15:41:34,36,49140,23722,25418,455
1,,2023-05-11 15:41:35,99,49140,23722,25418,455
1,,2023-05-11 15:41:36,99,49140,23722,25418,455
1,,2023-05-11 15:41:37,100,49140,23722,25418,455
1,,2023-05-11 15:41:38,2,49140,23722,25418,455
1,,2023-05-11 15:41:39,48,49140,23722,25418,455
1,,2023-05-11 15:41:40,0,49140,23722,25418,455
1,,2023-05-11 15:41:41,0,49140,23722,25418,455
1,,2023-05-11 15:41:42,0,49140,23722,25418,455
1,,2023-05-11 15:41:43,0,49140,23722,25418,455
1,,2023-05-11 15:41:44,0,49140,23722,25418,455
1,,2023-05-11 15:41:45,0,49140,23722,25418,455
1,,2023-05-11 15:41:46,0,49140,23722,25418,455
1,,2023-05-11 15:41:47,0,49140,23722,25418,455
1,,2023-05-11 15:41:48,2,49140,23722,25418,455
1,,2023-05-11 15:41:49,100,49140,31226,17914,455
1,,2023-05-11 15:41:50,100,49140,31226,17914,455
1,,2023-05-11 15:41:51,6,49140,29584,19556,455
1,,2023-05-11 15:41:52,7,49140,28986,20154,455
1,,2023-05-11 15:41:53,8,49140,28986,20154,455
1,,2023-05-11 15:41:54,1,49140,28588,20552,455
1,,2023-05-11 15:41:55,2,49140,27990,21150,455
1,,2023-05-11 15:41:56,2,49140,26156,22984,455
1,,2023-05-11 15:41:57,3,49140,24960,24180,455
1,,2023-05-11 15:41:58,100,49140,24960,24180,455
1,,2023-05-11 15:41:59,100,49140,24960,24180,455
1,,2023-05-11 15:42:00,6,49140,24752,24388,455
1,,2023-05-11 15:42:01,6,49140,22726,26414,455
1,,2023-05-11 15:42:02,0,49140,22726,26414,455
1,,2023-05-11 15:42:03,2,49140,22726,26414,455
1,,2023-05-11 15:42:04,2,49140,22726,26414,455
1,,2023-05-11 15:42:05,3,49140,22340,26800,455
1,,2023-05-11 15:42:06,1,49140,22340,26800,455
1,,2023-05-11 15:42:07,100,49140,22340,26800,455
