device,context,time,utilization,total memory (MB),free memory (MB),used memory (MB),memory not used by torch (MB),cupy memory (MB)
3,,2023-05-31 17:50:52,99,49140,41796,7344,455,0
3,,2023-05-31 17:50:53,99,49140,42310,6830,455,0
3,,2023-05-31 17:50:54,99,49140,42116,7024,455,0
3,,2023-05-31 17:50:55,100,49140,42116,7024,455,0
3,,2023-05-31 17:50:56,89,49140,42242,6898,455,0
3,,2023-05-31 17:50:57,2,49140,42082,7058,455,0
3,,2023-05-31 17:50:58,29,49140,42082,7058,455,0
3,,2023-05-31 17:50:59,57,49140,42082,7058,455,0
3,,2023-05-31 17:51:00,83,49140,42082,7058,455,0
3,,2023-05-31 17:51:01,100,49140,42310,6830,455,0
3,,2023-05-31 17:51:02,100,49140,42310,6830,455,0
3,,2023-05-31 17:51:03,100,49140,42310,6830,455,0
3,,2023-05-31 17:51:04,99,49140,42020,7120,455,0
3,,2023-05-31 17:51:05,99,49140,42020,7120,455,0
3,,2023-05-31 17:51:06,99,49140,42020,7120,455,0
3,,2023-05-31 17:51:07,99,49140,42020,7120,455,0
3,,2023-05-31 17:51:08,100,49140,42020,7120,455,0
3,,2023-05-31 17:51:09,96,49140,42054,7086,455,0
3,,2023-05-31 17:51:10,100,49140,42308,6832,455,0
3,,2023-05-31 17:51:11,79,49140,42020,7120,455,0
3,,2023-05-31 17:51:12,58,49140,42182,6958,455,8
3,,2023-05-31 17:51:13,47,49140,42310,6830,455,0
3,,2023-05-31 17:51:14,38,49140,42308,6832,455,0
3,,2023-05-31 17:51:15,29,49140,42116,7024,455,0
3,,2023-05-31 17:51:16,30,49140,42006,7134,455,0
3,,2023-05-31 17:51:17,45,49140,42290,6850,455,0
3,,2023-05-31 17:51:18,68,49140,41966,7174,455,0
3,,2023-05-31 17:51:19,100,49140,42290,6850,455,0
3,,2023-05-31 17:51:20,100,49140,41646,7494,455,0
3,,2023-05-31 17:51:21,99,49140,41774,7366,455,0
3,,2023-05-31 17:51:22,100,49140,42000,7140,455,0
3,,2023-05-31 17:51:23,67,49140,42000,7140,455,0
3,,2023-05-31 17:51:24,1,49140,42000,7140,455,0
3,,2023-05-31 17:51:25,1,49140,42000,7140,455,0
3,,2023-05-31 17:51:26,21,49140,42000,7140,455,0
3,,2023-05-31 17:51:27,100,49140,42000,7140,455,0
3,,2023-05-31 17:51:28,97,49140,42138,7002,455,0
3,,2023-05-31 17:51:29,97,49140,42162,6978,455,0
3,,2023-05-31 17:51:30,100,49140,41872,7268,455,0
3,,2023-05-31 17:51:31,43,49140,41962,7178,455,0
3,,2023-05-31 17:51:32,2,49140,42162,6978,455,0
3,,2023-05-31 17:51:33,1,49140,41872,7268,455,0
3,,2023-05-31 17:51:34,1,49140,41872,7268,455,0
3,,2023-05-31 17:51:35,1,49140,42034,7106,455,0
3,,2023-05-31 17:51:36,80,49140,42290,6850,455,0
3,,2023-05-31 17:51:37,96,49140,42000,7140,455,0
3,,2023-05-31 17:51:38,100,49140,42000,7140,455,0
3,,2023-05-31 17:51:39,9,49140,42160,6980,455,0
3,,2023-05-31 17:51:40,1,49140,42162,6978,455,0
3,,2023-05-31 17:51:41,2,49140,42000,7140,455,0
3,,2023-05-31 17:51:42,1,49140,42000,7140,455,0
3,,2023-05-31 17:51:43,7,49140,42000,7140,455,0
3,,2023-05-31 17:51:44,13,49140,42162,6978,455,0
3,,2023-05-31 17:51:45,52,49140,42162,6978,455,0
3,,2023-05-31 17:51:46,99,49140,41872,7268,455,0
3,,2023-05-31 17:51:47,99,49140,42000,7140,455,0
3,,2023-05-31 17:51:48,99,49140,42034,7106,455,0
3,,2023-05-31 17:51:49,100,49140,41872,7268,455,0
3,,2023-05-31 17:51:50,100,49140,41872,7268,455,0
3,,2023-05-31 17:51:51,100,49140,41872,7268,455,0
3,,2023-05-31 17:51:52,87,49140,41872,7268,455,0
3,,2023-05-31 17:51:53,54,49140,42032,7108,455,0
3,,2023-05-31 17:51:54,27,49140,42034,7106,455,0
3,,2023-05-31 17:51:55,1,49140,42290,6850,455,0
3,,2023-05-31 17:51:56,1,49140,42000,7140,455,0
3,,2023-05-31 17:51:57,2,49140,42000,7140,455,0
3,,2023-05-31 17:51:58,10,49140,42000,7140,455,0
3,,2023-05-31 17:51:59,22,49140,42000,7140,455,0
3,,2023-05-31 17:52:01,59,49140,42162,6978,455,0
3,,2023-05-31 17:52:02,75,49140,42162,6978,455,0
3,,2023-05-31 17:52:03,99,49140,42000,7140,455,0
3,,2023-05-31 17:52:04,98,49140,42000,7140,455,0
3,,2023-05-31 17:52:05,99,49140,41962,7178,455,0
3,,2023-05-31 17:52:06,100,49140,42162,6978,455,0
3,,2023-05-31 17:52:07,100,49140,41872,7268,455,0
3,,2023-05-31 17:52:08,79,49140,42034,7106,455,16
3,,2023-05-31 17:52:09,52,49140,42034,7106,455,0
3,,2023-05-31 17:52:10,24,49140,41906,7234,455,0
3,,2023-05-31 17:52:11,1,49140,41906,7234,455,0
3,,2023-05-31 17:52:12,2,49140,41986,7154,455,0
3,,2023-05-31 17:52:13,9,49140,42034,7106,455,0
3,,2023-05-31 17:52:14,59,49140,41648,7492,455,0
3,,2023-05-31 17:52:15,89,49140,41648,7492,455,0
3,,2023-05-31 17:52:16,37,49140,41986,7154,455,0
3,,2023-05-31 17:52:17,1,49140,42034,7106,455,8
3,,2023-05-31 17:52:18,3,49140,41486,7654,455,0
3,,2023-05-31 17:52:19,1,49140,41778,7362,455,0
3,,2023-05-31 17:52:20,1,49140,42034,7106,455,0
3,,2023-05-31 17:52:21,20,49140,42034,7106,455,0
3,,2023-05-31 17:52:22,100,49140,41710,7430,455,0
3,,2023-05-31 17:52:23,97,49140,41710,7430,455,0
3,,2023-05-31 17:52:24,98,49140,41904,7236,455,0
3,,2023-05-31 17:52:25,100,49140,41906,7234,455,0
3,,2023-05-31 17:52:26,100,49140,41778,7362,455,0
3,,2023-05-31 17:52:27,100,49140,41906,7234,455,0
3,,2023-05-31 17:52:28,100,49140,42034,7106,455,0
3,,2023-05-31 17:52:29,100,49140,41486,7654,455,0
3,,2023-05-31 17:52:30,100,49140,41486,7654,455,0
3,,2023-05-31 17:52:31,100,49140,41872,7268,455,0
3,,2023-05-31 17:52:32,74,49140,42034,7106,455,0
3,,2023-05-31 17:52:33,58,49140,42032,7108,455,0
3,,2023-05-31 17:52:34,28,49140,41486,7654,455,0
3,,2023-05-31 17:52:35,6,49140,41484,7656,455,0
3,,2023-05-31 17:52:36,1,49140,41906,7234,455,0
3,,2023-05-31 17:52:37,1,49140,42034,7106,455,0
3,,2023-05-31 17:52:38,2,49140,41710,7430,455,0
3,,2023-05-31 17:52:39,4,49140,41710,7430,455,0
3,,2023-05-31 17:52:40,40,49140,41872,7268,455,0
3,,2023-05-31 17:52:41,70,49140,40258,8882,455,0
3,,2023-05-31 17:52:42,99,49140,41324,7816,455,0
3,,2023-05-31 17:52:43,99,49140,41744,7396,455,0
3,,2023-05-31 17:52:44,99,49140,41872,7268,455,0
3,,2023-05-31 17:52:45,99,49140,42596,6544,455,0
3,,2023-05-31 17:52:46,100,49140,42596,6544,455,0
3,,2023-05-31 17:52:47,100,49140,42856,6284,455,0
3,,2023-05-31 17:52:48,75,49140,42808,6332,455,0
3,,2023-05-31 17:52:49,54,49140,42856,6284,455,0
3,,2023-05-31 17:52:50,24,49140,42900,6240,455,0
3,,2023-05-31 17:52:51,1,49140,42814,6326,455,0
3,,2023-05-31 17:52:52,2,49140,41106,8034,455,0
3,,2023-05-31 17:52:53,3,49140,42524,6616,455,0
3,,2023-05-31 17:52:54,1,49140,42396,6744,455,0
3,,2023-05-31 17:52:55,100,49140,42984,6156,455,0
3,,2023-05-31 17:52:56,100,49140,42660,6480,455,0
3,,2023-05-31 17:52:57,99,49140,42146,6994,455,0
3,,2023-05-31 17:52:58,97,49140,42728,6412,455,0
3,,2023-05-31 17:52:59,74,49140,42984,6156,455,0
3,,2023-05-31 17:53:00,8,49140,42780,6360,455,0
3,,2023-05-31 17:53:01,1,49140,42780,6360,455,0
3,,2023-05-31 17:53:02,13,49140,42780,6360,455,0
3,,2023-05-31 17:53:03,97,49140,42652,6488,455,0
3,,2023-05-31 17:53:04,97,49140,42694,6446,455,0
3,,2023-05-31 17:53:06,100,49140,42562,6578,455,0
3,,2023-05-31 17:53:07,97,49140,42562,6578,455,0
3,,2023-05-31 17:53:08,100,49140,42562,6578,455,0
3,,2023-05-31 17:53:09,100,49140,42694,6446,455,0
3,,2023-05-31 17:53:10,100,49140,42692,6448,455,0
3,,2023-05-31 17:53:11,100,49140,42496,6644,455,0
3,,2023-05-31 17:53:12,96,49140,42496,6644,455,0
3,,2023-05-31 17:53:13,82,49140,42496,6644,455,0
3,,2023-05-31 17:53:14,50,49140,42496,6644,455,0
3,,2023-05-31 17:53:15,29,49140,42496,6644,455,0
3,,2023-05-31 17:53:16,33,49140,42692,6448,455,0
3,,2023-05-31 17:53:17,13,49140,42982,6158,455,0
3,,2023-05-31 17:53:18,1,49140,42778,6362,455,0
3,,2023-05-31 17:53:19,1,49140,42778,6362,455,0
3,,2023-05-31 17:53:20,1,49140,42692,6448,455,0
3,,2023-05-31 17:53:21,2,49140,42692,6448,455,0
3,,2023-05-31 17:53:22,2,49140,42560,6580,455,0
3,,2023-05-31 17:53:23,28,49140,42560,6580,455,0
3,,2023-05-31 17:53:24,68,49140,42692,6448,455,0
3,,2023-05-31 17:53:25,96,49140,42692,6448,455,0
3,,2023-05-31 17:53:26,99,49140,42496,6644,455,0
3,,2023-05-31 17:53:27,99,49140,42496,6644,455,0
3,,2023-05-31 17:53:28,100,49140,42470,6670,455,0
3,,2023-05-31 17:53:29,100,49140,42854,6286,455,0
3,,2023-05-31 17:53:30,100,49140,42530,6610,455,0
3,,2023-05-31 17:53:31,85,49140,42564,6576,455,0
3,,2023-05-31 17:53:32,60,49140,42820,6320,455,0
3,,2023-05-31 17:53:33,39,49140,42616,6524,455,0
3,,2023-05-31 17:53:34,15,49140,42616,6524,455,0
3,,2023-05-31 17:53:35,1,49140,42616,6524,455,0
3,,2023-05-31 17:53:36,3,49140,42616,6524,455,0
3,,2023-05-31 17:53:37,45,49140,42178,6962,455,0
3,,2023-05-31 17:53:38,60,49140,42692,6448,455,0
3,,2023-05-31 17:53:39,95,49140,42594,6546,455,0
3,,2023-05-31 17:53:40,29,49140,42884,6256,455,0
3,,2023-05-31 17:53:41,56,49140,42854,6286,455,0
3,,2023-05-31 17:53:42,0,49140,41918,7222,455,0
3,,2023-05-31 17:53:43,0,49140,42564,6576,455,0
3,,2023-05-31 17:53:44,0,49140,42598,6542,455,0
3,,2023-05-31 17:53:45,0,49140,42854,6286,455,0
3,,2023-05-31 17:53:46,0,49140,42530,6610,455,0
3,,2023-05-31 17:53:47,0,49140,42692,6448,455,0
3,,2023-05-31 17:53:48,0,49140,42564,6576,455,0
3,,2023-05-31 17:53:49,0,49140,42564,6576,455,0
3,,2023-05-31 17:53:50,0,49140,42402,6738,455,0
3,,2023-05-31 17:53:51,0,49140,42402,6738,455,0
3,,2023-05-31 17:53:52,0,49140,42564,6576,455,0
3,,2023-05-31 17:53:53,0,49140,42564,6576,455,0
3,,2023-05-31 17:53:54,0,49140,42402,6738,455,0
3,,2023-05-31 17:53:55,0,49140,42402,6738,455,0
3,,2023-05-31 17:53:56,0,49140,42308,6832,455,0
3,,2023-05-31 17:53:57,0,49140,42436,6704,455,0
3,,2023-05-31 17:53:58,0,49140,42274,6866,455,0
3,,2023-05-31 17:53:59,1,49140,42436,6704,455,0
3,,2023-05-31 17:54:00,0,49140,42726,6414,455,0
3,,2023-05-31 17:54:01,0,49140,42402,6738,455,0
3,,2023-05-31 17:54:02,0,49140,42402,6738,455,0
3,,2023-05-31 17:54:03,0,49140,42402,6738,455,0
3,,2023-05-31 17:54:04,0,49140,42402,6738,455,0
3,,2023-05-31 17:54:05,0,49140,42402,6738,455,0
3,,2023-05-31 17:54:06,0,49140,42470,6670,455,0
3,,2023-05-31 17:54:07,0,49140,42854,6286,327,0
3,,2023-05-31 17:54:08,0,49140,42618,6522,455,0
3,,2023-05-31 17:54:09,0,49140,42618,6522,455,0
3,,2023-05-31 17:54:10,100,49140,42506,6634,455,0
3,,2023-05-31 17:54:11,65,49140,42726,6414,455,0
3,,2023-05-31 17:54:12,7,49140,42436,6704,455,0
3,,2023-05-31 17:54:13,0,49140,42726,6414,455,0
3,,2023-05-31 17:54:14,21,49140,42854,6286,455,0
3,,2023-05-31 17:54:15,2,49140,42530,6610,455,0
3,,2023-05-31 17:54:16,3,49140,42530,6610,455,0
3,,2023-05-31 17:54:17,2,49140,42436,6704,455,0
3,,2023-05-31 17:54:18,2,49140,42692,6448,455,0
3,,2023-05-31 17:54:19,100,49140,42488,6652,455,0
3,,2023-05-31 17:54:20,5,49140,42530,6610,455,0
3,,2023-05-31 17:54:21,5,49140,42692,6448,455,0
3,,2023-05-31 17:54:22,5,49140,40854,8286,455,0
3,,2023-05-31 17:54:23,0,49140,42402,6738,455,0
3,,2023-05-31 17:54:24,6,49140,42726,6414,455,0
3,,2023-05-31 17:54:25,2,49140,42726,6414,455,0
3,,2023-05-31 17:54:26,2,49140,42436,6704,455,0
3,,2023-05-31 17:54:27,2,49140,42436,6704,455,0
3,,2023-05-31 17:54:29,2,49140,42726,6414,455,0
3,,2023-05-31 17:54:30,100,49140,42598,6542,455,0
3,,2023-05-31 17:54:31,100,49140,42598,6542,455,0
3,,2023-05-31 17:54:32,7,49140,42274,6866,455,0
3,,2023-05-31 17:54:33,5,49140,42274,6866,455,0
3,,2023-05-31 17:54:34,0,49140,42470,6670,455,0
3,,2023-05-31 17:54:35,1,49140,42598,6542,455,0
3,,2023-05-31 17:54:36,2,49140,42274,6866,455,0
3,,2023-05-31 17:54:37,2,49140,42274,6866,455,0
3,,2023-05-31 17:54:38,2,49140,42274,6866,455,0
3,,2023-05-31 17:54:39,92,49140,42274,6866,455,0
3,,2023-05-31 17:54:40,100,49140,42526,6614,455,0
3,,2023-05-31 17:54:41,6,49140,42470,6670,455,0
3,,2023-05-31 17:54:42,8,49140,42274,6866,455,0
3,,2023-05-31 17:54:43,8,49140,42598,6542,455,0
3,,2023-05-31 17:54:44,1,49140,42598,6542,455,0
3,,2023-05-31 17:54:45,2,49140,42598,6542,455,0
3,,2023-05-31 17:54:46,3,49140,42274,6866,455,0
3,,2023-05-31 17:54:47,3,49140,42274,6866,455,0
3,,2023-05-31 17:54:48,100,49140,42308,6832,455,0
3,,2023-05-31 17:54:49,8,49140,42308,6832,455,0
3,,2023-05-31 17:54:50,6,49140,42308,6832,455,0
3,,2023-05-31 17:54:51,4,49140,42308,6832,455,0
3,,2023-05-31 17:54:52,3,49140,42308,6832,455,0
3,,2023-05-31 17:54:53,3,49140,42308,6832,455,0
3,,2023-05-31 17:54:54,2,49140,42260,6880,455,0
3,,2023-05-31 17:54:55,2,49140,42436,6704,455,0
3,,2023-05-31 17:54:56,100,49140,42274,6866,455,0
3,,2023-05-31 17:54:57,81,49140,42274,6866,455,0
3,,2023-05-31 17:54:58,7,49140,42274,6866,455,0
3,,2023-05-31 17:54:59,0,49140,42308,6832,455,0
3,,2023-05-31 17:55:00,17,49140,42436,6704,455,0
3,,2023-05-31 17:55:01,2,49140,42274,6866,455,0
3,,2023-05-31 17:55:02,1,49140,42274,6866,455,0
3,,2023-05-31 17:55:03,2,49140,42436,6704,455,0
3,,2023-05-31 17:55:04,2,49140,42436,6704,455,0
3,,2023-05-31 17:55:05,1,49140,42436,6704,455,0
3,,2023-05-31 17:55:06,100,49140,42272,6868,455,0
3,,2023-05-31 17:55:07,3,49140,42436,6704,455,0
3,,2023-05-31 17:55:08,6,49140,42308,6832,455,0
3,,2023-05-31 17:55:09,5,49140,42436,6704,455,0
3,,2023-05-31 17:55:10,0,49140,42272,6868,455,0
3,,2023-05-31 17:55:11,6,49140,42436,6704,455,0
3,,2023-05-31 17:55:12,1,49140,42436,6704,455,0
3,,2023-05-31 17:55:13,1,49140,41792,7348,455,0
3,,2023-05-31 17:55:14,2,49140,42230,6910,455,0
3,,2023-05-31 17:55:15,3,49140,42260,6880,455,0
3,,2023-05-31 17:55:16,100,49140,42436,6704,455,0
3,,2023-05-31 17:55:17,100,49140,42274,6866,455,0
3,,2023-05-31 17:55:18,8,49140,41618,7522,455,0
3,,2023-05-31 17:55:19,0,49140,42436,6704,455,0
3,,2023-05-31 17:55:20,6,49140,42274,6866,455,0
3,,2023-05-31 17:55:21,3,49140,42274,6866,455,0
3,,2023-05-31 17:55:22,2,49140,42018,7122,455,0
3,,2023-05-31 17:55:23,2,49140,42274,6866,455,0
3,,2023-05-31 17:55:24,100,49140,42112,7028,455,0
3,,2023-05-31 17:55:25,6,49140,42112,7028,455,0
3,,2023-05-31 17:55:26,7,49140,42274,6866,455,0
3,,2023-05-31 17:55:27,4,49140,42274,6866,455,0
3,,2023-05-31 17:55:28,3,49140,42274,6866,455,0
3,,2023-05-31 17:55:29,2,49140,42436,6704,455,0
3,,2023-05-31 17:55:30,2,49140,42436,6704,455,0
3,,2023-05-31 17:55:31,2,49140,40568,8572,455,0
3,,2023-05-31 17:55:32,100,49140,42274,6866,455,0
3,,2023-05-31 17:55:33,100,49140,42308,6832,455,0
3,,2023-05-31 17:55:34,8,49140,42180,6960,455,0
3,,2023-05-31 17:55:35,5,49140,42180,6960,455,0
3,,2023-05-31 17:55:36,18,49140,42180,6960,455,0
3,,2023-05-31 17:55:37,2,49140,41666,7474,455,0
3,,2023-05-31 17:55:38,2,49140,42018,7122,455,0
3,,2023-05-31 17:55:39,2,49140,42018,7122,455,0
3,,2023-05-31 17:55:40,37,49140,41890,7250,455,0
3,,2023-05-31 17:55:41,100,49140,42180,6960,455,0
3,,2023-05-31 17:55:42,6,49140,42180,6960,455,0
3,,2023-05-31 17:55:44,8,49140,42018,7122,455,0
3,,2023-05-31 17:55:45,0,49140,42052,7088,455,0
3,,2023-05-31 17:55:46,3,49140,42180,6960,455,0
3,,2023-05-31 17:55:47,1,49140,42018,7122,455,0
3,,2023-05-31 17:55:48,2,49140,42018,7122,455,0
3,,2023-05-31 17:55:49,1,49140,42180,6960,455,0
3,,2023-05-31 17:55:50,1,49140,42180,6960,455,0
3,,2023-05-31 17:55:51,100,49140,42018,7122,455,0
3,,2023-05-31 17:55:52,4,49140,42018,7122,455,0
3,,2023-05-31 17:55:53,3,49140,42180,6960,455,0
3,,2023-05-31 17:55:54,6,49140,42180,6960,455,0
3,,2023-05-31 17:55:55,0,49140,42018,7122,455,0
3,,2023-05-31 17:55:56,4,49140,41924,7216,455,0
3,,2023-05-31 17:55:57,1,49140,42180,6960,455,0
3,,2023-05-31 17:55:58,1,49140,42018,7122,455,0
3,,2023-05-31 17:55:59,1,49140,42018,7122,455,0
3,,2023-05-31 17:56:00,1,49140,42180,6960,455,0
3,,2023-05-31 17:56:01,2,49140,42180,6960,455,0
3,,2023-05-31 17:56:02,1,49140,42018,7122,455,0
3,,2023-05-31 17:56:03,100,49140,42018,7122,455,0
3,,2023-05-31 17:56:04,6,49140,42180,6960,455,0
3,,2023-05-31 17:56:05,7,49140,42052,7088,455,0
3,,2023-05-31 17:56:06,0,49140,42018,7122,455,0
3,,2023-05-31 17:56:07,2,49140,41890,7250,455,0
3,,2023-05-31 17:56:08,3,49140,41280,7860,455,0
3,,2023-05-31 17:56:09,2,49140,42180,6960,455,0
3,,2023-05-31 17:56:10,3,49140,41890,7250,455,0
3,,2023-05-31 17:56:11,2,49140,42180,6960,455,0
3,,2023-05-31 17:56:12,100,49140,42180,6960,455,0
3,,2023-05-31 17:56:13,6,49140,42018,7122,455,0
3,,2023-05-31 17:56:14,6,49140,42018,7122,455,0
3,,2023-05-31 17:56:15,0,49140,42180,6960,455,16
3,,2023-05-31 17:56:16,6,49140,42052,7088,455,0
3,,2023-05-31 17:56:17,2,49140,42018,7122,455,0
3,,2023-05-31 17:56:18,1,49140,42018,7122,455,0
3,,2023-05-31 17:56:19,2,49140,42018,7122,455,0
3,,2023-05-31 17:56:20,2,49140,42180,6960,455,0
3,,2023-05-31 17:56:21,100,49140,42180,6960,455,0
3,,2023-05-31 17:56:22,100,49140,41538,7602,453,0
3,,2023-05-31 17:56:23,4,49140,42018,7122,455,0
3,,2023-05-31 17:56:24,4,49140,42180,6960,455,0
3,,2023-05-31 17:56:25,8,49140,42180,6960,455,0
3,,2023-05-31 17:56:26,1,49140,42018,7122,455,0
3,,2023-05-31 17:56:27,1,49140,42018,7122,455,0
3,,2023-05-31 17:56:28,1,49140,42180,6960,455,0
3,,2023-05-31 17:56:29,1,49140,42180,6960,455,0
3,,2023-05-31 17:56:30,3,49140,42018,7122,455,0
3,,2023-05-31 17:56:31,100,49140,42018,7122,455,0
3,,2023-05-31 17:56:32,100,49140,42180,6960,455,0
3,,2023-05-31 17:56:33,5,49140,40440,8700,455,0
3,,2023-05-31 17:56:34,5,49140,42052,7088,455,0
3,,2023-05-31 17:56:35,4,49140,42052,7088,455,0
3,,2023-05-31 17:56:36,17,49140,42180,6960,455,0
3,,2023-05-31 17:56:37,2,49140,42180,6960,455,0
3,,2023-05-31 17:56:38,1,49140,42180,6960,455,0
3,,2023-05-31 17:56:39,2,49140,42180,6960,455,0
3,,2023-05-31 17:56:40,2,49140,42180,6960,455,0
3,,2023-05-31 17:56:41,100,49140,42180,6960,455,0
3,,2023-05-31 17:56:42,100,49140,41280,7860,455,0
3,,2023-05-31 17:56:43,8,49140,42018,7122,455,0
3,,2023-05-31 17:56:44,0,49140,41890,7250,455,0
3,,2023-05-31 17:56:45,4,49140,42180,6960,455,0
3,,2023-05-31 17:56:46,2,49140,42180,6960,455,0
3,,2023-05-31 17:56:47,2,49140,42018,7122,455,0
3,,2023-05-31 17:56:48,2,49140,42180,6960,455,0
3,,2023-05-31 17:56:49,100,49140,42180,6960,455,0
3,,2023-05-31 17:56:50,100,49140,42018,7122,455,0
3,,2023-05-31 17:56:51,7,49140,42018,7122,455,0
3,,2023-05-31 17:56:52,0,49140,41666,7474,455,0
3,,2023-05-31 17:56:53,19,49140,42180,6960,455,0
3,,2023-05-31 17:56:54,2,49140,42018,7122,455,0
3,,2023-05-31 17:56:55,2,49140,42018,7122,455,0
3,,2023-05-31 17:56:56,3,49140,42018,7122,455,0
3,,2023-05-31 17:56:57,20,49140,42180,6960,455,0
3,,2023-05-31 17:56:58,100,49140,42180,6960,455,0
3,,2023-05-31 17:56:59,7,49140,42018,7122,455,0
3,,2023-05-31 17:57:00,7,49140,42018,7122,455,0
3,,2023-05-31 17:57:01,4,49140,42180,6960,455,0
3,,2023-05-31 17:57:02,2,49140,42180,6960,455,0
3,,2023-05-31 17:57:04,2,49140,42018,7122,455,0
3,,2023-05-31 17:57:05,3,49140,42018,7122,455,0
3,,2023-05-31 17:57:06,2,49140,42180,6960,455,0
3,,2023-05-31 17:57:07,100,49140,42180,6960,455,0
3,,2023-05-31 17:57:08,7,49140,40440,8700,455,0
3,,2023-05-31 17:57:09,5,49140,42018,7122,455,0
3,,2023-05-31 17:57:10,0,49140,42018,7122,455,0
3,,2023-05-31 17:57:11,21,49140,42052,7088,455,16
3,,2023-05-31 17:57:12,1,49140,42180,6960,455,0
3,,2023-05-31 17:57:13,2,49140,42018,7122,455,0
3,,2023-05-31 17:57:14,1,49140,42052,7088,455,0
3,,2023-05-31 17:57:15,1,49140,42180,6960,455,0
3,,2023-05-31 17:57:16,1,49140,42180,6960,455,0
3,,2023-05-31 17:57:17,1,49140,42018,7122,455,0
3,,2023-05-31 17:57:18,100,49140,42018,7122,455,0
3,,2023-05-31 17:57:19,43,49140,42180,6960,455,0
3,,2023-05-31 17:57:20,2,49140,42180,6960,455,0
3,,2023-05-31 17:57:21,4,49140,41794,7346,455,0
3,,2023-05-31 17:57:22,3,49140,42052,7088,455,16
3,,2023-05-31 17:57:23,0,49140,42180,6960,455,0
3,,2023-05-31 17:57:24,0,49140,40440,8700,455,0
3,,2023-05-31 17:57:25,2,49140,42018,7122,455,0
3,,2023-05-31 17:57:26,2,49140,42018,7122,455,0
3,,2023-05-31 17:57:27,1,49140,42018,7122,455,0
3,,2023-05-31 17:57:28,1,49140,42018,7122,455,0
3,,2023-05-31 17:57:29,2,49140,42018,7122,455,0
3,,2023-05-31 17:57:30,1,49140,41152,7988,455,0
3,,2023-05-31 17:57:31,2,49140,42018,7122,455,0
3,,2023-05-31 17:57:32,1,49140,42018,7122,455,0
3,,2023-05-31 17:57:33,2,49140,42018,7122,455,0
3,,2023-05-31 17:57:34,0,49140,42052,7088,455,0
3,,2023-05-31 17:57:35,0,49140,42180,6960,455,0
3,,2023-05-31 17:57:36,0,49140,41794,7346,455,0
3,,2023-05-31 17:57:37,2,49140,42180,6960,455,0
3,,2023-05-31 17:57:38,0,49140,42180,6960,455,0
3,,2023-05-31 17:57:39,6,49140,41794,7346,455,0
3,,2023-05-31 17:57:40,0,49140,41794,7346,455,0
3,,2023-05-31 17:57:41,0,49140,41794,7346,455,0
3,,2023-05-31 17:57:42,0,49140,42180,6960,455,0
3,,2023-05-31 17:57:43,0,49140,42180,6960,455,0
3,,2023-05-31 17:57:44,0,49140,42018,7122,455,0
3,,2023-05-31 17:57:45,0,49140,41890,7250,455,0
3,,2023-05-31 17:57:46,0,49140,42180,6960,455,0
3,,2023-05-31 17:57:47,0,49140,42180,6960,455,0
3,,2023-05-31 17:57:48,0,49140,42018,7122,455,0
3,,2023-05-31 17:57:49,0,49140,42018,7122,455,0
3,,2023-05-31 17:57:50,0,49140,42052,7088,455,0
3,,2023-05-31 17:57:51,0,49140,42180,6960,455,0
3,,2023-05-31 17:57:52,0,49140,41794,7346,455,0
3,,2023-05-31 17:57:53,0,49140,41666,7474,455,0
3,,2023-05-31 17:57:54,0,49140,42180,6960,455,0
3,,2023-05-31 17:57:55,0,49140,41792,7348,455,0
3,,2023-05-31 17:57:56,1,49140,41792,7348,455,0
3,,2023-05-31 17:57:57,0,49140,41792,7348,455,0
3,,2023-05-31 17:57:58,0,49140,41792,7348,455,0
3,,2023-05-31 17:57:59,0,49140,42180,6960,455,0
3,,2023-05-31 17:58:00,0,49140,42180,6960,455,0
3,,2023-05-31 17:58:01,0,49140,42016,7124,455,0
3,,2023-05-31 17:58:02,0,49140,42180,6960,455,16
3,,2023-05-31 17:58:03,0,49140,42180,6960,455,0
3,,2023-05-31 17:58:04,0,49140,42180,6960,455,0
3,,2023-05-31 17:58:05,0,49140,42016,7124,455,0
3,,2023-05-31 17:58:06,86,49140,42180,6960,455,0
3,,2023-05-31 17:58:07,100,49140,41022,8118,455,0
3,,2023-05-31 17:58:08,99,49140,41792,7348,455,0
3,,2023-05-31 17:58:09,100,49140,41792,7348,455,0
3,,2023-05-31 17:58:10,100,49140,42180,6960,455,0
3,,2023-05-31 17:58:11,100,49140,42180,6960,455,0
3,,2023-05-31 17:58:12,76,49140,42016,7124,455,0
3,,2023-05-31 17:58:14,60,49140,42180,6960,455,0
3,,2023-05-31 17:58:15,48,49140,41924,7216,455,0
3,,2023-05-31 17:58:16,31,49140,41244,7896,455,0
3,,2023-05-31 17:58:17,6,49140,42018,7122,455,0
3,,2023-05-31 17:58:18,1,49140,42018,7122,455,0
3,,2023-05-31 17:58:19,2,49140,41694,7446,455,0
3,,2023-05-31 17:58:20,2,49140,41694,7446,455,0
3,,2023-05-31 17:58:21,28,49140,42018,7122,455,0
3,,2023-05-31 17:58:22,47,49140,42018,7122,455,0
3,,2023-05-31 17:58:23,60,49140,41694,7446,455,0
3,,2023-05-31 17:58:24,59,49140,41694,7446,455,0
3,,2023-05-31 17:58:25,83,49140,41694,7446,455,0
3,,2023-05-31 17:58:26,98,49140,41694,7446,455,0
